model,stem,cls,rel_area,detected
YOLO11n,Norway__Norway_000678,D00,0.000308,False
YOLO11n,Norway__Norway_000678,D00,0.001451,False
YOLO11n,Norway__Norway_000678,D00,0.001632,False
YOLO11n,Norway__Norway_000678,D00,0.000161,False
YOLO11n,Norway__Norway_000678,D00,0.002638,False
YOLO11n,Norway__Norway_000678,D20,0.045927,False
YOLO11n,Norway__Norway_000681,D10,0.019509,False
YOLO11n,Norway__Norway_000698,D00,0.001664,False
YOLO11n,Norway__Norway_000698,D10,0.011468,False
YOLO11n,Norway__Norway_000698,D00,0.01338,False
YOLO11n,Norway__Norway_000698,D10,0.013998,False
YOLO11n,Norway__Norway_000699,D00,0.000582,False
YOLO11n,Norway__Norway_000702,D00,0.000223,False
YOLO11n,Norway__Norway_000702,D00,0.005902,True
YOLO11n,Norway__Norway_000702,D00,7.7e-05,False
YOLO11n,Norway__Norway_000702,D00,5.5e-05,False
YOLO11n,Norway__Norway_000702,D00,9.8e-05,False
YOLO11n,Norway__Norway_000702,D00,0.000246,False
YOLO11n,Norway__Norway_000702,D10,0.002676,False
YOLO11n,Norway__Norway_000702,D00,0.002542,True
YOLO11n,Norway__Norway_000702,D00,0.02445,True
YOLO11n,Norway__Norway_000702,D40,6.2e-05,False
YOLO11n,Norway__Norway_000702,D00,0.001156,False
YOLO11n,Norway__Norway_000705,D00,0.001434,False
YOLO11n,Norway__Norway_000705,D00,0.005729,False
YOLO11n,Norway__Norway_000705,D00,0.001087,False
YOLO11n,Norway__Norway_000705,D00,0.019281,False
YOLO11n,Norway__Norway_000705,D00,0.006236,False
YOLO11n,Norway__Norway_000705,D00,0.000707,False
YOLO11n,Norway__Norway_000705,D00,0.000308,False
YOLO11n,Norway__Norway_000705,D00,0.002019,False
YOLO11n,Norway__Norway_000705,D00,0.007583,False
YOLO11n,Norway__Norway_000705,D00,0.000839,False
YOLO11n,Norway__Norway_000705,D00,0.001763,False
YOLO11n,Norway__Norway_000705,D20,0.000841,False
YOLO11n,Norway__Norway_000736,D00,0.000485,False
YOLO11n,Norway__Norway_000736,D00,0.003195,True
YOLO11n,Norway__Norway_000746,D00,0.014571,False
YOLO11n,Norway__Norway_000746,D00,0.00362,False
YOLO11n,Norway__Norway_000746,D00,0.015103,False
YOLO11n,Norway__Norway_000759,D00,0.113349,True
YOLO11n,Norway__Norway_000759,D00,0.004066,False
YOLO11n,Norway__Norway_000759,D00,0.046526,True
YOLO11n,Norway__Norway_000775,D00,0.004278,False
YOLO11n,Norway__Norway_000775,D00,0.000572,False
YOLO11n,Norway__Norway_000831,D20,0.022305,True
YOLO11n,Norway__Norway_000831,D10,0.038924,False
YOLO11n,Norway__Norway_000853,D00,0.105535,True
YOLO11n,Norway__Norway_000853,D10,0.026067,False
YOLO11n,Norway__Norway_000853,D00,0.011435,True
YOLO11n,Norway__Norway_000853,D00,0.004613,False
YOLO11n,Norway__Norway_000868,D00,0.002016,False
YOLO11n,Norway__Norway_000868,D00,0.00155,False
YOLO11n,Norway__Norway_000868,D00,0.000266,False
YOLO11n,Norway__Norway_000868,D10,0.002581,False
YOLO11n,Norway__Norway_000868,D20,0.003155,False
YOLO11n,Norway__Norway_000868,D00,0.00444,False
YOLO11n,Norway__Norway_000868,D00,0.012592,False
YOLO11n,Norway__Norway_000868,D00,0.001804,False
YOLO11n,Norway__Norway_000868,D00,0.002576,False
YOLO11n,Norway__Norway_000922,D00,0.000981,False
YOLO11n,Norway__Norway_000922,D00,0.001578,False
YOLO11n,Norway__Norway_000922,D00,0.001725,False
YOLO11n,Norway__Norway_000922,D00,0.000866,False
YOLO11n,Norway__Norway_000922,D00,0.000262,False
YOLO11n,Norway__Norway_000922,D10,0.000625,False
YOLO11n,Norway__Norway_000922,D00,0.002014,False
YOLO11n,Norway__Norway_000922,D20,0.079583,False
YOLO11n,Norway__Norway_000922,D40,0.000566,False
YOLO11n,Norway__Norway_000922,D10,0.001349,False
YOLO11n,Norway__Norway_000922,D00,0.000471,False
YOLO11n,Norway__Norway_000922,D10,0.028801,True
YOLO11n,Norway__Norway_000922,D10,0.011001,True
YOLO11n,Norway__Norway_000922,D00,6.9e-05,False
YOLO11n,Norway__Norway_000922,D00,0.00103,False
YOLO11n,Norway__Norway_000922,D00,0.000363,False
YOLO11n,Norway__Norway_000922,D00,0.000222,False
YOLO11n,Norway__Norway_000922,D00,0.000438,False
YOLO11n,Norway__Norway_000922,D00,0.001485,False
YOLO11n,Norway__Norway_000922,D10,0.017286,True
YOLO11n,Norway__Norway_000922,D00,0.000745,False
YOLO11n,Norway__Norway_000922,D10,0.002819,False
YOLO11n,Norway__Norway_000922,D00,0.002769,True
YOLO11n,Norway__Norway_000922,D00,0.000304,False
YOLO11n,Norway__Norway_000922,D00,0.00107,False
YOLO11n,Norway__Norway_000922,D10,0.000838,False
YOLO11n,Norway__Norway_000922,D00,0.001847,False
YOLO11n,Norway__Norway_000922,D20,0.017119,False
YOLO11n,Norway__Norway_000922,D00,0.000298,False
YOLO11n,Norway__Norway_000922,D10,0.002015,False
YOLO11n,Norway__Norway_000943,D00,0.00482,False
YOLO11n,Norway__Norway_000943,D00,0.011041,False
YOLO11n,Norway__Norway_000943,D00,0.002736,True
YOLO11n,Norway__Norway_000943,D00,0.00031,False
YOLO11n,Norway__Norway_000943,D00,0.028602,True
YOLO11n,Norway__Norway_000943,D00,0.000355,False
YOLO11n,Norway__Norway_000943,D00,9.3e-05,False
YOLO11n,Norway__Norway_000943,D00,0.000234,False
YOLO11n,Norway__Norway_000943,D00,0.001459,False
YOLO11n,Norway__Norway_000943,D00,0.00406,False
YOLO11n,Norway__Norway_000943,D00,8.8e-05,False
YOLO11n,Norway__Norway_000943,D00,0.00441,False
YOLO11n,Norway__Norway_000943,D00,0.000116,False
YOLO11n,Norway__Norway_000943,D00,0.005182,False
YOLO11n,Norway__Norway_000943,D00,4.1e-05,False
YOLO11n,Norway__Norway_000943,D00,0.00046,False
YOLO11n,Norway__Norway_000943,D20,0.002067,False
YOLO11n,Norway__Norway_000943,D10,0.001748,False
YOLO11n,Norway__Norway_000943,D00,3.1e-05,False
YOLO11n,Norway__Norway_000943,D00,0.000141,False
YOLO11n,Norway__Norway_000947,D00,0.016629,True
YOLO11n,Norway__Norway_000963,D00,0.010583,True
YOLO11n,Norway__Norway_000963,D00,0.003414,False
YOLO11n,Norway__Norway_000963,D00,0.005116,False
YOLO11n,Norway__Norway_000967,D40,0.000186,False
YOLO11n,Norway__Norway_000967,D10,0.001839,False
YOLO11n,Norway__Norway_000967,D00,0.000814,False
YOLO11n,Norway__Norway_000986,D00,0.065356,True
YOLO11n,Norway__Norway_000986,D40,0.000234,False
YOLO11n,Norway__Norway_000989,D00,0.00353,False
YOLO11n,Norway__Norway_000989,D10,0.020003,True
YOLO11n,Norway__Norway_000989,D00,0.017646,False
YOLO11n,Norway__Norway_000991,D00,0.056071,False
YOLO11n,Norway__Norway_001001,D00,0.005863,False
YOLO11n,Norway__Norway_001019,D20,0.038829,True
YOLO11n,Norway__Norway_001019,D00,0.000555,False
YOLO11n,Norway__Norway_001019,D10,0.003321,False
YOLO11n,Norway__Norway_001019,D00,0.004047,False
YOLO11n,Norway__Norway_001019,D00,0.0013,False
YOLO11n,Norway__Norway_001019,D00,0.00334,True
YOLO11n,Norway__Norway_001019,D00,0.000504,True
YOLO11n,Norway__Norway_001019,D00,0.012953,True
YOLO11n,Norway__Norway_001019,D00,0.00187,True
YOLO11n,Norway__Norway_001019,D00,0.000263,False
YOLO11n,Norway__Norway_001019,D00,0.007282,True
YOLO11n,Norway__Norway_001019,D00,0.000484,False
YOLO11n,Norway__Norway_001019,D00,0.000857,False
YOLO11n,Norway__Norway_001019,D00,0.008468,True
YOLO11n,Norway__Norway_001019,D20,0.004424,False
YOLO11n,Norway__Norway_001019,D00,0.003211,False
YOLO11n,Norway__Norway_001019,D00,0.000459,False
YOLO11n,Norway__Norway_001019,D00,0.000333,False
YOLO11n,Norway__Norway_001019,D00,0.000362,False
YOLO11n,Norway__Norway_001019,D00,0.00812,True
YOLO11n,Norway__Norway_001053,D00,0.000551,False
YOLO11n,Norway__Norway_001053,D00,0.029682,False
YOLO11n,Norway__Norway_001053,D00,0.00048,False
YOLO11n,Norway__Norway_001053,D00,0.000839,True
YOLO11n,Norway__Norway_001058,D00,0.002971,False
YOLO11n,Norway__Norway_001058,D00,0.021079,True
YOLO11n,Norway__Norway_001058,D00,0.002001,True
YOLO11n,Norway__Norway_001058,D00,0.012892,False
YOLO11n,Norway__Norway_001058,D00,0.002252,False
YOLO11n,Norway__Norway_001058,D00,0.002593,False
YOLO11n,Norway__Norway_001080,D00,0.006408,True
YOLO11n,Norway__Norway_001080,D00,0.004125,False
YOLO11n,Norway__Norway_001080,D00,0.004587,True
YOLO11n,Norway__Norway_001080,D00,0.008106,True
YOLO11n,Norway__Norway_001080,D00,0.011612,True
YOLO11n,Norway__Norway_001080,D00,0.010244,True
YOLO11n,Norway__Norway_001080,D00,0.001384,False
YOLO11n,Norway__Norway_001083,D00,0.002201,True
YOLO11n,Norway__Norway_001091,D00,0.005051,False
YOLO11n,Norway__Norway_001091,D00,0.007597,False
YOLO11n,Norway__Norway_001142,D00,0.00028,False
YOLO11n,Norway__Norway_001142,D00,0.034882,True
YOLO11n,Norway__Norway_001142,D00,0.002167,True
YOLO11n,Norway__Norway_001177,D00,0.025005,False
YOLO11n,Norway__Norway_001188,D10,0.019904,False
YOLO11n,Norway__Norway_001188,D00,0.022918,True
YOLO11n,Norway__Norway_001192,D00,0.019168,False
YOLO11n,Norway__Norway_001192,D10,0.000271,False
YOLO11n,Norway__Norway_001192,D00,0.000664,False
YOLO11n,Norway__Norway_001197,D10,0.066258,False
YOLO11n,Norway__Norway_001197,D00,0.011035,True
YOLO11n,Norway__Norway_001210,D00,8.3e-05,False
YOLO11n,Norway__Norway_001210,D00,4.2e-05,False
YOLO11n,Norway__Norway_001210,D00,0.000263,False
YOLO11n,Norway__Norway_001210,D00,0.000153,False
YOLO11n,Norway__Norway_001210,D00,0.000146,False
YOLO11n,Norway__Norway_001232,D10,0.00671,False
YOLO11n,Norway__Norway_001232,D00,0.000326,False
YOLO11n,Norway__Norway_001232,D00,0.007893,False
YOLO11n,Norway__Norway_001232,D10,0.012779,False
YOLO11n,Norway__Norway_001232,D10,0.000948,False
YOLO11n,Norway__Norway_001234,D10,0.050947,False
YOLO11n,Norway__Norway_001234,D10,0.012481,False
YOLO11n,Norway__Norway_001234,D10,0.002643,False
YOLO11n,Norway__Norway_001234,D00,0.065032,False
YOLO11n,Norway__Norway_001279,D40,0.004283,False
YOLO11n,Norway__Norway_001279,D40,0.001115,False
YOLO11n,Norway__Norway_001332,D00,0.000661,True
YOLO11n,Norway__Norway_001332,D00,0.000288,False
YOLO11n,Norway__Norway_001332,D00,0.001675,False
YOLO11n,Norway__Norway_001332,D10,0.001866,False
YOLO11n,Norway__Norway_001332,D00,0.001456,False
YOLO11n,Norway__Norway_001332,D00,0.000993,True
YOLO11n,Norway__Norway_001340,D00,0.011898,False
YOLO11n,Norway__Norway_001340,D00,0.007248,False
YOLO11n,Norway__Norway_001340,D00,0.011108,False
YOLO11n,Norway__Norway_001340,D00,0.002496,True
YOLO11n,Norway__Norway_001340,D20,0.006873,False
YOLO11n,Norway__Norway_001343,D00,0.008894,True
YOLO11n,Norway__Norway_001343,D00,0.014277,False
YOLO11n,Norway__Norway_001343,D00,0.001265,True
YOLO11n,Norway__Norway_001343,D10,0.00165,False
YOLO11n,Norway__Norway_001343,D00,0.009954,False
YOLO11n,Norway__Norway_001344,D00,0.015339,False
YOLO11n,Norway__Norway_001348,D00,0.000274,False
YOLO11n,Norway__Norway_001348,D00,0.000493,False
YOLO11n,Norway__Norway_001348,D00,0.009759,True
YOLO11n,Norway__Norway_001348,D00,0.004327,False
YOLO11n,Norway__Norway_001348,D00,0.002942,False
YOLO11n,Norway__Norway_001348,D00,0.002884,False
YOLO11n,Norway__Norway_001348,D00,0.011196,True
YOLO11n,Norway__Norway_001348,D00,0.023764,True
YOLO11n,Norway__Norway_001348,D00,0.007484,True
YOLO11n,Norway__Norway_001397,D00,0.00324,False
YOLO11n,Norway__Norway_001397,D10,0.007135,False
YOLO11n,Norway__Norway_001397,D00,0.017847,False
YOLO11n,Norway__Norway_001397,D00,0.000885,False
YOLO11n,Norway__Norway_001397,D10,0.017642,False
YOLO11n,Norway__Norway_001407,D00,0.008309,False
YOLO11n,Norway__Norway_001425,D00,0.004575,False
YOLO11n,Norway__Norway_001425,D20,0.00091,False
YOLO11n,Norway__Norway_001425,D00,0.001306,False
YOLO11n,Norway__Norway_001425,D00,0.120351,False
YOLO11n,Norway__Norway_001425,D10,0.007057,False
YOLO11n,Norway__Norway_001425,D00,0.003454,False
YOLO11n,Norway__Norway_001425,D10,0.011967,False
YOLO11n,Norway__Norway_001425,D00,0.015643,False
YOLO11n,Norway__Norway_001425,D10,0.00057,False
YOLO11n,Norway__Norway_001440,D10,0.000623,False
YOLO11n,Norway__Norway_001440,D00,0.00023,False
YOLO11n,Norway__Norway_001440,D20,0.011184,False
YOLO11n,Norway__Norway_001440,D10,0.008541,True
YOLO11n,Norway__Norway_001440,D20,0.001731,False
YOLO11n,Norway__Norway_001440,D00,0.001172,False
YOLO11n,Norway__Norway_001440,D00,0.000458,False
YOLO11n,Norway__Norway_001448,D00,0.006239,False
YOLO11n,Norway__Norway_001466,D10,0.001138,False
YOLO11n,Norway__Norway_001468,D00,0.089195,True
YOLO11n,Norway__Norway_001494,D00,0.000416,False
YOLO11n,Norway__Norway_001494,D00,0.0026,True
YOLO11n,Norway__Norway_001494,D00,0.012271,True
YOLO11n,Norway__Norway_001494,D00,0.004509,True
YOLO11n,Norway__Norway_001494,D00,0.000211,False
YOLO11n,Norway__Norway_001494,D00,0.000742,True
YOLO11n,Norway__Norway_001494,D00,0.005055,False
YOLO11n,Norway__Norway_001496,D00,0.00084,False
YOLO11n,Norway__Norway_001496,D00,0.006494,False
YOLO11n,Norway__Norway_001496,D00,0.000811,False
YOLO11n,Norway__Norway_001498,D00,0.003899,False
YOLO11n,Norway__Norway_001507,D40,0.000592,False
YOLO11n,Norway__Norway_001507,D40,0.000488,False
YOLO11n,Norway__Norway_001507,D40,0.000319,False
YOLO11n,Norway__Norway_001507,D40,0.000214,False
YOLO11n,Norway__Norway_001507,D40,0.00012,False
YOLO11n,Norway__Norway_001507,D40,6.3e-05,False
YOLO11n,Norway__Norway_001525,D00,0.000446,False
YOLO11n,Norway__Norway_001525,D00,0.032054,True
YOLO11n,Norway__Norway_001525,D00,0.004524,True
YOLO11n,Norway__Norway_001525,D00,0.006174,False
YOLO11n,Norway__Norway_001530,D00,0.002032,False
YOLO11n,Norway__Norway_001530,D00,0.003482,False
YOLO11n,Norway__Norway_001530,D00,0.001634,True
YOLO11n,Norway__Norway_001530,D10,0.002368,False
YOLO11n,Norway__Norway_001530,D00,0.00115,False
YOLO11n,Norway__Norway_001643,D00,0.00058,False
YOLO11n,Norway__Norway_001643,D00,0.001134,True
YOLO11n,Norway__Norway_001675,D00,0.00225,True
YOLO11n,Norway__Norway_001675,D00,0.000844,False
YOLO11n,Norway__Norway_001675,D00,0.004785,True
YOLO11n,Norway__Norway_001675,D00,0.0002,False
YOLO11n,Norway__Norway_001675,D00,0.000252,False
YOLO11n,Norway__Norway_001680,D00,0.004681,False
YOLO11n,Norway__Norway_001680,D00,0.000999,False
YOLO11n,Norway__Norway_001680,D00,0.006526,True
YOLO11n,Norway__Norway_001680,D00,0.010148,False
YOLO11n,Norway__Norway_001680,D00,0.010564,False
YOLO11n,Norway__Norway_001680,D00,0.001978,False
YOLO11n,Norway__Norway_001680,D00,0.002897,False
YOLO11n,Norway__Norway_001680,D00,0.008334,False
YOLO11n,Norway__Norway_001680,D00,0.011332,False
YOLO11n,Norway__Norway_001680,D00,0.010621,False
YOLO11n,Norway__Norway_001680,D00,0.000205,False
YOLO11n,Norway__Norway_001680,D20,0.001943,False
YOLO11n,Norway__Norway_001680,D20,0.039737,False
YOLO11n,Norway__Norway_001688,D00,0.001259,False
YOLO11n,Norway__Norway_001688,D00,0.001607,False
YOLO11n,Norway__Norway_001688,D00,0.000745,False
YOLO11n,Norway__Norway_001688,D00,0.00162,True
YOLO11n,Norway__Norway_001688,D00,0.00126,False
YOLO11n,Norway__Norway_001688,D20,0.007352,False
YOLO11n,Norway__Norway_001694,D00,0.010644,False
YOLO11n,Norway__Norway_001694,D00,0.004002,True
YOLO11n,Norway__Norway_001696,D00,0.021577,False
YOLO11n,Norway__Norway_001705,D00,0.016256,True
YOLO11n,Norway__Norway_001705,D00,0.002595,False
YOLO11n,Norway__Norway_001705,D10,0.003683,False
YOLO11n,Norway__Norway_001705,D00,0.002016,False
YOLO11n,Norway__Norway_001706,D00,0.000256,False
YOLO11n,Norway__Norway_001706,D00,0.000467,False
YOLO11n,Norway__Norway_001706,D00,0.00762,False
YOLO11n,Norway__Norway_001706,D00,6.2e-05,False
YOLO11n,Norway__Norway_001706,D10,0.001534,False
YOLO11n,Norway__Norway_001706,D00,0.000885,False
YOLO11n,Norway__Norway_001720,D40,0.000103,False
YOLO11n,Norway__Norway_001726,D00,0.037249,True
YOLO11n,Norway__Norway_001726,D00,0.007316,False
YOLO11n,Norway__Norway_001726,D00,0.005276,True
YOLO11n,Norway__Norway_001726,D00,0.00123,True
YOLO11n,Norway__Norway_001740,D00,0.010038,False
YOLO11n,Norway__Norway_001740,D00,0.057511,True
YOLO11n,Norway__Norway_001770,D40,0.003196,False
YOLO11n,Norway__Norway_001770,D10,0.001442,False
YOLO11n,Norway__Norway_001770,D40,0.002799,False
YOLO11n,Norway__Norway_001770,D40,0.000239,False
YOLO11n,Norway__Norway_001770,D40,0.010579,False
YOLO11n,Norway__Norway_001770,D40,0.000485,False
YOLO11n,Norway__Norway_001770,D40,0.0005,False
YOLO11n,Norway__Norway_001770,D40,0.001837,False
YOLO11n,Norway__Norway_001770,D40,0.001994,True
YOLO11n,Norway__Norway_001782,D00,0.003964,False
YOLO11n,Norway__Norway_001821,D00,0.012391,False
YOLO11n,Norway__Norway_001846,D00,0.000177,False
YOLO11n,Norway__Norway_001847,D00,0.002417,True
YOLO11n,Norway__Norway_001847,D00,0.00325,False
YOLO11n,Norway__Norway_001847,D00,0.000122,False
YOLO11n,Norway__Norway_001847,D00,0.000195,False
YOLO11n,Norway__Norway_001847,D00,0.000366,False
YOLO11n,Norway__Norway_001863,D00,0.044022,False
YOLO11n,Norway__Norway_001872,D00,0.000749,False
YOLO11n,Norway__Norway_001872,D00,0.004622,False
YOLO11n,Norway__Norway_001872,D00,0.006646,False
YOLO11n,Norway__Norway_001935,D00,0.002179,False
YOLO11n,Norway__Norway_001935,D00,0.006009,True
YOLO11n,Norway__Norway_001935,D00,0.000874,False
YOLO11n,Norway__Norway_001935,D00,0.001053,False
YOLO11n,Norway__Norway_001935,D00,0.010075,True
YOLO11n,Norway__Norway_001935,D00,0.019216,True
YOLO11n,Norway__Norway_001935,D00,0.001993,False
YOLO11n,Norway__Norway_001935,D00,0.0036,False
YOLO11n,Norway__Norway_001935,D00,0.000526,False
YOLO11n,Norway__Norway_001935,D00,0.001244,False
YOLO11n,Norway__Norway_001935,D00,0.017973,False
YOLO11n,Norway__Norway_001935,D00,0.003451,False
YOLO11n,Norway__Norway_001935,D00,0.001561,False
YOLO11n,Norway__Norway_001935,D00,0.049191,True
YOLO11n,Norway__Norway_001936,D00,0.002558,True
YOLO11n,Norway__Norway_001941,D00,0.000497,False
YOLO11n,Norway__Norway_001941,D00,0.006542,False
YOLO11n,Norway__Norway_001953,D00,0.007769,False
YOLO11n,Norway__Norway_001962,D00,0.005902,False
YOLO11n,Norway__Norway_001966,D00,0.001005,False
YOLO11n,Norway__Norway_001966,D00,0.074971,False
YOLO11n,Norway__Norway_001968,D00,0.000105,False
YOLO11n,Norway__Norway_001968,D00,0.001502,False
YOLO11n,Norway__Norway_001978,D00,0.000203,False
YOLO11n,Norway__Norway_001978,D00,0.009851,False
YOLO11n,Norway__Norway_001979,D00,0.0016,False
YOLO11n,Norway__Norway_001979,D00,0.013563,True
YOLO11n,Norway__Norway_001979,D00,0.000591,False
YOLO11n,Norway__Norway_001979,D00,0.027146,True
YOLO11n,Norway__Norway_001979,D00,0.008737,True
YOLO11n,Norway__Norway_001979,D00,0.001662,False
YOLO11n,Norway__Norway_001979,D00,0.00011,False
YOLO11n,Norway__Norway_001979,D00,0.005171,True
YOLO11n,Norway__Norway_001979,D00,0.005216,False
YOLO11n,Norway__Norway_001979,D10,0.023313,True
YOLO11n,Norway__Norway_001979,D10,0.014819,True
YOLO11n,Norway__Norway_001979,D10,0.003552,False
YOLO11n,Norway__Norway_001979,D10,0.000729,False
YOLO11n,Norway__Norway_001979,D00,0.001688,False
YOLO11n,Norway__Norway_001979,D00,0.000285,False
YOLO11n,Norway__Norway_001979,D00,0.002778,True
YOLO11n,Norway__Norway_001979,D00,0.000979,False
YOLO11n,Norway__Norway_001979,D00,0.001309,False
YOLO11n,Norway__Norway_001979,D00,0.001516,False
YOLO11n,Norway__Norway_001979,D00,0.010866,True
YOLO11n,Norway__Norway_001979,D00,0.000653,False
YOLO11n,Norway__Norway_001979,D00,0.003019,False
YOLO11n,Norway__Norway_001979,D00,0.001974,False
YOLO11n,Norway__Norway_001996,D10,0.001319,False
YOLO11n,Norway__Norway_001996,D10,0.001689,False
YOLO11n,Norway__Norway_001996,D00,0.01575,False
YOLO11n,Norway__Norway_001996,D00,0.000383,False
YOLO11n,Norway__Norway_001996,D10,0.002194,False
YOLO11n,Norway__Norway_001996,D00,0.002415,False
YOLO11n,Norway__Norway_001996,D00,0.015955,False
YOLO11n,Norway__Norway_001996,D00,0.012093,False
YOLO11n,Norway__Norway_001996,D00,0.006164,False
YOLO11n,Norway__Norway_002025,D00,0.001605,False
YOLO11n,Norway__Norway_002025,D00,0.004838,True
YOLO11n,Norway__Norway_002025,D10,0.004489,False
YOLO11n,Norway__Norway_002025,D00,0.001762,False
YOLO11n,Norway__Norway_002025,D00,0.003765,False
YOLO11n,Norway__Norway_002025,D00,0.000452,False
YOLO11n,Norway__Norway_002025,D00,0.001942,False
YOLO11n,Norway__Norway_002025,D10,0.00074,False
YOLO11n,Norway__Norway_002039,D00,0.000662,False
YOLO11n,Norway__Norway_002039,D00,0.010094,True
YOLO11n,Norway__Norway_002039,D00,0.001424,True
YOLO11n,Norway__Norway_002039,D20,0.060011,False
YOLO11n,Norway__Norway_002054,D00,0.015445,False
YOLO11n,Norway__Norway_002054,D00,0.02298,False
YOLO11n,Norway__Norway_002054,D10,0.030755,True
YOLO11n,Norway__Norway_002075,D00,0.000391,False
YOLO11n,Norway__Norway_002075,D00,0.001085,False
YOLO11n,Norway__Norway_002075,D10,0.000581,False
YOLO11n,Norway__Norway_002075,D00,0.003769,False
YOLO11n,Norway__Norway_002075,D00,0.017834,False
YOLO11n,Norway__Norway_002075,D00,0.001605,False
YOLO11n,Norway__Norway_002096,D00,0.030927,False
YOLO11n,Norway__Norway_002101,D00,0.000955,False
YOLO11n,Norway__Norway_002169,D00,0.026262,True
YOLO11n,Norway__Norway_002181,D00,0.020996,False
YOLO11n,Norway__Norway_002187,D10,0.009056,False
YOLO11n,Norway__Norway_002190,D00,0.002326,False
YOLO11n,Norway__Norway_002190,D00,0.000123,False
YOLO11n,Norway__Norway_002190,D10,0.02308,False
YOLO11n,Norway__Norway_002190,D00,0.000118,False
YOLO11n,Norway__Norway_002190,D10,0.000886,False
YOLO11n,Norway__Norway_002190,D00,0.000295,False
YOLO11n,Norway__Norway_002190,D10,0.014444,False
YOLO11n,Norway__Norway_002198,D00,0.020176,True
YOLO11n,Norway__Norway_002198,D00,0.006553,False
YOLO11n,Norway__Norway_002198,D00,0.003611,False
YOLO11n,Norway__Norway_002198,D00,0.002301,False
YOLO11n,Norway__Norway_002198,D00,0.001667,True
YOLO11n,Norway__Norway_002198,D00,0.000836,False
YOLO11n,Norway__Norway_002198,D00,0.006497,False
YOLO11n,Norway__Norway_002198,D00,0.001798,False
YOLO11n,Norway__Norway_002213,D00,0.077861,False
YOLO11n,Norway__Norway_002226,D00,0.025646,True
YOLO11n,Norway__Norway_002240,D00,0.000398,False
YOLO11n,Norway__Norway_002240,D00,0.001519,False
YOLO11n,Norway__Norway_002240,D00,0.005449,False
YOLO11n,Norway__Norway_002240,D00,0.010097,False
YOLO11n,Norway__Norway_002240,D00,0.009823,False
YOLO11n,Norway__Norway_002240,D10,0.004485,True
YOLO11n,Norway__Norway_002281,D10,0.001916,False
YOLO11n,Norway__Norway_002281,D00,0.006872,True
YOLO11n,Norway__Norway_002281,D00,0.001387,False
YOLO11n,Norway__Norway_002281,D00,0.002411,False
YOLO11n,Norway__Norway_002281,D00,0.000493,False
YOLO11n,Norway__Norway_002281,D00,0.003774,False
