model,stem,cls,conf,rel_area,best_iou,kind
YOLO11n,Japan__Japan_000260,D00,0.2551,0.103743,0.5677,FP_classification
YOLO11n,Japan__Japan_000270,D40,0.4912,0.004986,0.7254,TP
YOLO11n,Japan__Japan_000270,D20,0.3707,0.291452,0.7227,TP
YOLO11n,Japan__Japan_000270,D20,0.2391,0.133002,0.4561,FP_localization
YOLO11n,Japan__Japan_000281,D20,0.8502,0.32396,0.889,TP
YOLO11n,Japan__Japan_000281,D40,0.3854,0.003069,0.4906,FP_localization
YOLO11n,Japan__Japan_000312,D10,0.4195,0.023387,0.0,FP_background
YOLO11n,Japan__Japan_000315,D20,0.5752,0.210583,0.9017,TP
YOLO11n,Japan__Japan_000332,D40,0.5241,0.021347,0.0238,FP_background
YOLO11n,Japan__Japan_000332,D40,0.4002,0.002171,0.7724,TP
YOLO11n,Japan__Japan_000332,D40,0.3812,0.008797,0.5597,TP
YOLO11n,Japan__Japan_000332,D40,0.3539,0.000916,0.8505,TP
YOLO11n,Japan__Japan_000338,D20,0.5678,0.303652,0.4555,FP_localization
YOLO11n,Japan__Japan_000338,D20,0.4131,0.197804,0.6961,TP
YOLO11n,Japan__Japan_000364,D20,0.3258,0.087408,0.5043,TP
YOLO11n,Japan__Japan_000365,D20,0.2314,0.039118,0.0,FP_background
YOLO11n,Japan__Japan_000366,D20,0.5167,0.106107,0.6918,TP
YOLO11n,Japan__Japan_000385,D20,0.7614,0.202337,0.7469,TP
YOLO11n,Japan__Japan_000385,D20,0.4314,0.019326,0.7668,TP
YOLO11n,Japan__Japan_000393,D10,0.3839,0.076673,0.5797,TP
YOLO11n,Japan__Japan_000393,D10,0.3014,0.069687,0.4621,FP_localization
YOLO11n,Japan__Japan_000398,D20,0.2544,0.043025,0.0,FP_background
YOLO11n,Japan__Japan_000399,D00,0.3857,0.119502,0.1063,FP_localization
YOLO11n,Japan__Japan_000407,D20,0.7757,0.217968,0.8455,TP
YOLO11n,Japan__Japan_000409,D00,0.7608,0.095479,0.5565,TP
YOLO11n,Japan__Japan_000409,D20,0.4568,0.173917,0.6159,TP
YOLO11n,Japan__Japan_000409,D10,0.3425,0.005388,0.0211,FP_background
YOLO11n,Japan__Japan_000410,D20,0.3434,0.090409,0.7054,TP
YOLO11n,Japan__Japan_000415,D20,0.7849,0.193252,0.9014,TP
YOLO11n,Japan__Japan_000418,D20,0.4787,0.018859,0.3878,FP_localization
YOLO11n,Japan__Japan_000422,D10,0.3303,0.013697,0.0,FP_background
YOLO11n,Japan__Japan_000428,D20,0.6046,0.015382,0.8918,TP
YOLO11n,Japan__Japan_000428,D20,0.5765,0.06045,0.7189,TP
YOLO11n,Japan__Japan_000435,D00,0.3164,0.040112,0.8069,FP_classification
YOLO11n,Japan__Japan_000435,D20,0.2547,0.054617,0.6997,TP
YOLO11n,Japan__Japan_000436,D10,0.3594,0.006455,0.0,FP_background
YOLO11n,Japan__Japan_000438,D20,0.4298,0.224084,0.7819,TP
YOLO11n,Japan__Japan_000438,D10,0.4153,0.007483,0.033,FP_background
YOLO11n,Japan__Japan_000449,D20,0.6719,0.196719,0.8536,TP
YOLO11n,Japan__Japan_000449,D40,0.6032,0.001942,0.3186,FP_localization
YOLO11n,Japan__Japan_000449,D40,0.2586,0.002151,0.8801,TP
YOLO11n,Japan__Japan_000453,D00,0.5811,0.020959,0.8989,TP
YOLO11n,Japan__Japan_000453,D20,0.4963,0.172617,0.4984,FP_localization
YOLO11n,Japan__Japan_000453,D20,0.2955,0.048537,0.5279,TP
YOLO11n,Japan__Japan_000474,D20,0.313,0.228969,0.0,FP_background
YOLO11n,Japan__Japan_000478,D10,0.2679,0.014114,0.3694,FP_localization
YOLO11n,Japan__Japan_000488,D20,0.5736,0.070245,0.2307,FP_localization
YOLO11n,Japan__Japan_000488,D20,0.3055,0.169503,0.5637,TP
YOLO11n,Japan__Japan_000511,D20,0.3969,0.156249,0.4941,FP_localization
YOLO11n,Japan__Japan_000528,D00,0.5912,0.028089,0.8619,TP
YOLO11n,Japan__Japan_000528,D00,0.4891,0.050595,0.4861,FP_localization
YOLO11n,Japan__Japan_000545,D20,0.4624,0.027456,0.5211,TP
YOLO11n,Japan__Japan_000545,D20,0.3171,0.056104,0.6019,TP
YOLO11n,Japan__Japan_000545,D20,0.2977,0.11364,0.4121,FP_localization
YOLO11n,Japan__Japan_000552,D20,0.568,0.124882,0.7942,TP
YOLO11n,Japan__Japan_000552,D40,0.4013,0.002503,0.8342,TP
YOLO11n,Japan__Japan_000567,D00,0.4774,0.009054,0.7236,TP
YOLO11n,Japan__Japan_000567,D40,0.3296,0.002089,0.0,FP_background
YOLO11n,Japan__Japan_000567,D10,0.2914,0.005574,0.5732,TP
YOLO11n,Japan__Japan_000587,D00,0.2389,0.009217,0.7887,TP
YOLO11n,Japan__Japan_000608,D20,0.3129,0.079215,0.6532,TP
YOLO11n,Japan__Japan_000608,D20,0.283,0.053558,0.4789,FP_localization
YOLO11n,Japan__Japan_000608,D10,0.2413,0.006364,0.0541,FP_background
YOLO11n,Japan__Japan_000633,D10,0.3236,0.011561,0.0,FP_background
YOLO11n,Japan__Japan_000633,D20,0.3174,0.025151,0.8877,TP
YOLO11n,Japan__Japan_000639,D40,0.686,0.005319,0.5768,TP
YOLO11n,Japan__Japan_000639,D20,0.5734,0.140674,0.3553,FP_localization
YOLO11n,Japan__Japan_000639,D20,0.3743,0.366954,0.9589,TP
YOLO11n,Japan__Japan_000639,D40,0.3743,0.004176,0.7108,TP
YOLO11n,Japan__Japan_000639,D40,0.2529,0.003671,0.4242,FP_localization
YOLO11n,Japan__Japan_000658,D10,0.5135,0.004156,0.6611,TP
YOLO11n,Japan__Japan_000658,D10,0.3326,0.010762,0.6505,TP
YOLO11n,Japan__Japan_000658,D10,0.2516,0.003606,0.4895,FP_localization
YOLO11n,Japan__Japan_000664,D20,0.2719,0.02175,0.0972,FP_background
YOLO11n,Japan__Japan_000664,D40,0.2415,0.007575,0.0324,FP_background
YOLO11n,Japan__Japan_000684,D10,0.3808,0.014888,0.692,TP
YOLO11n,Japan__Japan_000728,D20,0.7878,0.166839,0.8495,TP
YOLO11n,Japan__Japan_000781,D10,0.358,0.005979,0.0095,FP_background
YOLO11n,Japan__Japan_000785,D10,0.2409,0.009156,0.0,FP_background
YOLO11n,Japan__Japan_000790,D20,0.2382,0.294095,0.6588,TP
YOLO11n,Japan__Japan_000808,D20,0.415,0.215205,0.6537,TP
YOLO11n,Japan__Japan_000808,D20,0.3172,0.007487,0.0344,FP_background
YOLO11n,Japan__Japan_000810,D20,0.2435,0.14729,0.3001,FP_localization
YOLO11n,Japan__Japan_000825,D20,0.6478,0.19548,0.442,FP_localization
YOLO11n,Japan__Japan_000825,D40,0.5004,0.002531,0.741,TP
YOLO11n,Japan__Japan_000825,D10,0.285,0.011448,0.0,FP_background
YOLO11n,Japan__Japan_000825,D10,0.2739,0.154999,0.2274,FP_background
YOLO11n,Japan__Japan_000829,D20,0.793,0.33968,0.9488,TP
YOLO11n,Japan__Japan_000852,D10,0.4749,0.016707,0.6306,TP
YOLO11n,Japan__Japan_000852,D00,0.2325,0.021024,0.7232,TP
YOLO11n,Japan__Japan_000859,D20,0.7312,0.300763,0.9099,TP
YOLO11n,Japan__Japan_000867,D20,0.722,0.236452,0.595,TP
YOLO11n,Japan__Japan_000867,D00,0.5935,0.01008,0.0261,FP_background
YOLO11n,Japan__Japan_000867,D10,0.3717,0.005204,0.014,FP_background
YOLO11n,Japan__Japan_000867,D10,0.3046,0.007334,0.0083,FP_background
YOLO11n,Japan__Japan_000867,D10,0.2312,0.002691,0.0072,FP_background
YOLO11n,Japan__Japan_000889,D20,0.5545,0.205825,0.5626,TP
YOLO11n,Japan__Japan_000889,D20,0.359,0.384282,0.8728,FP_duplicate
YOLO11n,Japan__Japan_000889,D10,0.2756,0.017545,0.046,FP_background
YOLO11n,Japan__Japan_000895,D00,0.3988,0.024027,0.0,FP_background
YOLO11n,Japan__Japan_000910,D20,0.3933,0.078617,0.7617,TP
YOLO11n,Japan__Japan_000910,D20,0.3177,0.141072,0.4337,FP_localization
YOLO11n,Japan__Japan_000918,D00,0.344,0.012467,0.0,FP_background
YOLO11n,Japan__Japan_000929,D20,0.7483,0.236227,0.4968,FP_localization
YOLO11n,Japan__Japan_000929,D20,0.314,0.161133,0.7283,TP
YOLO11n,Japan__Japan_000945,D20,0.7927,0.309695,0.7986,TP
YOLO11n,Japan__Japan_001000,D20,0.4995,0.145722,0.3145,FP_localization
YOLO11n,Japan__Japan_001000,D20,0.4712,0.289489,0.7414,TP
YOLO11n,Japan__Japan_001000,D20,0.4243,0.139548,0.3936,FP_localization
YOLO11n,Japan__Japan_001000,D20,0.3517,0.180378,0.537,FP_duplicate
YOLO11n,Japan__Japan_001000,D20,0.2715,0.067086,0.226,FP_localization
YOLO11n,Japan__Japan_001024,D00,0.3684,0.009462,0.3094,FP_localization
YOLO11n,Japan__Japan_001038,D20,0.6034,0.018992,0.7411,TP
YOLO11n,Japan__Japan_001038,D20,0.2773,0.027861,0.5812,FP_duplicate
YOLO11n,Japan__Japan_001038,D20,0.2587,0.014924,0.6753,FP_duplicate
YOLO11n,Japan__Japan_001043,D00,0.5371,0.002764,0.7492,TP
YOLO11n,Japan__Japan_001058,D20,0.4523,0.07658,0.6206,TP
YOLO11n,Japan__Japan_001058,D10,0.3126,0.004995,0.5919,TP
YOLO11n,Japan__Japan_001071,D20,0.5448,0.141014,0.7249,TP
YOLO11n,Japan__Japan_001071,D20,0.5352,0.265483,0.6168,FP_duplicate
YOLO11n,Japan__Japan_001071,D10,0.4369,0.014462,0.4979,FP_localization
YOLO11n,Japan__Japan_001071,D10,0.4151,0.010055,0.6989,TP
YOLO11n,Japan__Japan_001071,D10,0.3494,0.024885,0.6306,TP
YOLO11n,Japan__Japan_001079,D20,0.6178,0.231451,0.8046,TP
YOLO11n,Japan__Japan_001087,D00,0.34,0.050847,0.5721,TP
YOLO11n,Japan__Japan_001099,D20,0.4677,0.16385,0.4914,FP_localization
YOLO11n,Japan__Japan_001099,D20,0.257,0.237912,0.652,TP
YOLO11n,Japan__Japan_001099,D20,0.255,0.109124,0.3319,FP_localization
YOLO11n,Japan__Japan_001099,D20,0.2507,0.030052,0.087,FP_background
YOLO11n,Japan__Japan_001112,D20,0.4597,0.096132,0.6975,TP
YOLO11n,Japan__Japan_001129,D00,0.645,0.121257,0.3937,FP_localization
YOLO11n,Japan__Japan_001130,D20,0.3876,0.35242,0.7387,TP
YOLO11n,Japan__Japan_001130,D20,0.3687,0.247218,0.7063,FP_duplicate
YOLO11n,Japan__Japan_001130,D20,0.3126,0.141049,0.4027,FP_localization
YOLO11n,Japan__Japan_001145,D00,0.436,0.011704,0.6779,TP
YOLO11n,Japan__Japan_001145,D00,0.2706,0.005898,0.4431,FP_background
YOLO11n,Japan__Japan_001159,D20,0.4384,0.127139,0.5534,TP
YOLO11n,Japan__Japan_001159,D20,0.4228,0.18942,0.376,FP_localization
YOLO11n,Japan__Japan_001185,D10,0.4873,0.062354,0.6198,TP
YOLO11n,Japan__Japan_001185,D10,0.4706,0.029463,0.6131,FP_duplicate
YOLO11n,Japan__Japan_001185,D10,0.3914,0.097868,0.491,FP_localization
YOLO11n,Japan__Japan_001185,D20,0.2886,0.076188,0.7489,TP
YOLO11n,Japan__Japan_001217,D20,0.3711,0.050916,0.0,FP_background
YOLO11n,Japan__Japan_001219,D00,0.5095,0.020559,0.5687,TP
YOLO11n,Japan__Japan_001219,D10,0.3131,0.017953,0.2797,FP_localization
YOLO11n,Japan__Japan_001228,D40,0.5627,0.00476,0.7453,TP
YOLO11n,Japan__Japan_001228,D40,0.3691,0.007061,0.1396,FP_localization
YOLO11n,Japan__Japan_001228,D40,0.2984,0.003112,0.0615,FP_background
YOLO11n,Japan__Japan_001228,D20,0.2754,0.053063,0.9295,FP_classification
YOLO11n,Japan__Japan_001238,D10,0.4006,0.0123,0.184,FP_localization
YOLO11n,Japan__Japan_001239,D00,0.4509,0.006217,0.7018,TP
YOLO11n,Japan__Japan_001239,D10,0.4011,0.009187,0.7633,TP
YOLO11n,Japan__Japan_001239,D20,0.3149,0.049601,0.0411,FP_background
YOLO11n,Japan__Japan_001241,D40,0.5397,0.007579,0.8478,TP
YOLO11n,Japan__Japan_001241,D00,0.3057,0.041646,0.0,FP_background
YOLO11n,Japan__Japan_001241,D40,0.2815,0.004974,0.5989,FP_duplicate
YOLO11n,Japan__Japan_001242,D20,0.2704,0.25524,0.5497,TP
YOLO11n,Japan__Japan_001245,D00,0.301,0.008618,0.4782,FP_localization
YOLO11n,Japan__Japan_001245,D00,0.2389,0.013304,0.7097,TP
YOLO11n,Japan__Japan_001252,D20,0.6915,0.383791,0.4921,FP_localization
YOLO11n,Japan__Japan_001252,D40,0.398,0.002276,0.6184,TP
YOLO11n,Japan__Japan_001252,D40,0.2458,0.007447,0.6533,TP
YOLO11n,Japan__Japan_001257,D20,0.8386,0.414627,0.837,TP
YOLO11n,Japan__Japan_001257,D40,0.4735,0.006417,0.8004,TP
YOLO11n,Japan__Japan_001257,D40,0.2521,0.004246,0.5865,FP_duplicate
YOLO11n,Japan__Japan_001264,D20,0.7753,0.126478,0.808,TP
YOLO11n,Japan__Japan_001266,D10,0.4833,0.040346,0.6426,TP
YOLO11n,Japan__Japan_001266,D00,0.3171,0.008804,0.0,FP_background
YOLO11n,Japan__Japan_001266,D10,0.2868,0.058124,0.5425,FP_duplicate
YOLO11n,Japan__Japan_001278,D00,0.2819,0.053756,0.6785,TP
YOLO11n,Japan__Japan_001287,D20,0.3471,0.033389,0.728,TP
YOLO11n,Japan__Japan_001304,D20,0.6325,0.150298,0.4903,FP_localization
YOLO11n,Japan__Japan_001304,D20,0.2912,0.093685,0.7768,TP
YOLO11n,Japan__Japan_001304,D20,0.2453,0.023087,0.7979,TP
YOLO11n,Japan__Japan_001319,D40,0.4094,0.003902,0.4356,FP_localization
YOLO11n,Japan__Japan_001319,D40,0.2381,0.002741,0.2965,FP_localization
YOLO11n,Japan__Japan_001325,D20,0.7932,0.21699,0.8662,TP
YOLO11n,Japan__Japan_001325,D20,0.7012,0.029586,0.7436,TP
YOLO11n,Japan__Japan_001325,D10,0.4481,0.054423,0.7694,TP
YOLO11n,Japan__Japan_001325,D10,0.3206,0.028168,0.6272,FP_duplicate
YOLO11n,Japan__Japan_001327,D20,0.7404,0.189345,0.9863,TP
YOLO11n,Japan__Japan_001362,D40,0.6762,0.002381,0.8549,TP
YOLO11n,Japan__Japan_001362,D40,0.5798,0.001063,0.8512,TP
YOLO11n,Japan__Japan_001362,D20,0.3214,0.308649,0.6668,TP
YOLO11n,Japan__Japan_001386,D00,0.335,0.009461,0.0,FP_background
YOLO11n,Japan__Japan_001386,D10,0.2797,0.003205,0.6873,TP
YOLO11n,Japan__Japan_001396,D10,0.5472,0.012808,0.7997,TP
YOLO11n,Japan__Japan_001396,D20,0.2745,0.054974,0.3375,FP_background
YOLO11n,Japan__Japan_001423,D10,0.5258,0.010222,0.9582,TP
YOLO11n,Japan__Japan_001423,D10,0.458,0.006847,0.6198,TP
YOLO11n,Japan__Japan_001423,D10,0.2647,0.011181,0.0,FP_background
YOLO11n,Japan__Japan_001439,D20,0.5745,0.40971,0.8429,TP
YOLO11n,Japan__Japan_001441,D10,0.2823,0.059374,0.5588,TP
YOLO11n,Japan__Japan_001457,D00,0.3996,0.005638,0.6008,TP
YOLO11n,Japan__Japan_001457,D10,0.3873,0.016101,0.7613,TP
YOLO11n,Japan__Japan_001457,D00,0.3035,0.008102,0.8116,FP_duplicate
YOLO11n,Japan__Japan_001485,D00,0.4478,0.00435,0.3414,FP_localization
YOLO11n,Japan__Japan_001486,D00,0.6022,0.046598,0.8571,TP
YOLO11n,Japan__Japan_001507,D20,0.6973,0.34571,0.9275,TP
YOLO11n,Japan__Japan_001507,D20,0.4014,0.207302,0.6002,FP_duplicate
YOLO11n,Japan__Japan_001533,D10,0.3941,0.023814,0.6232,TP
YOLO11n,Japan__Japan_001533,D20,0.2327,0.057533,0.8455,TP
YOLO11n,Japan__Japan_001534,D20,0.3856,0.093628,0.1381,FP_localization
YOLO11n,Japan__Japan_001534,D10,0.3644,0.005838,0.7693,TP
YOLO11n,Japan__Japan_001534,D10,0.3108,0.019993,0.6594,TP
YOLO11n,Japan__Japan_001534,D20,0.2688,0.032783,0.5128,TP
YOLO11n,Japan__Japan_001537,D20,0.5507,0.144039,0.7115,TP
YOLO11n,Japan__Japan_001537,D40,0.4631,0.003138,0.8334,TP
YOLO11n,Japan__Japan_001557,D00,0.5692,0.01651,0.7976,TP
YOLO11n,Japan__Japan_001559,D20,0.6912,0.377092,0.9811,TP
YOLO11n,Japan__Japan_001559,D20,0.3736,0.219599,0.5519,FP_duplicate
YOLO11n,Japan__Japan_001559,D20,0.2666,0.146918,0.366,FP_localization
YOLO11n,Japan__Japan_001560,D20,0.7798,0.315949,0.6172,TP
YOLO11n,Japan__Japan_001570,D20,0.7402,0.619772,0.7939,TP
YOLO11n,Japan__Japan_001570,D20,0.4871,0.106638,0.5008,TP
YOLO11n,Japan__Japan_001570,D20,0.2347,0.273277,0.7099,TP
YOLO11n,Japan__Japan_001576,D20,0.3416,0.046829,0.7902,TP
YOLO11n,Japan__Japan_001576,D20,0.2416,0.037147,0.5842,FP_duplicate
YOLO11n,Japan__Japan_001616,D20,0.6342,0.217083,0.6494,TP
YOLO11n,Japan__Japan_001616,D10,0.518,0.014573,0.6704,TP
YOLO11n,Japan__Japan_001616,D20,0.2303,0.228374,0.6854,FP_duplicate
YOLO11n,Japan__Japan_001627,D20,0.6504,0.166208,0.6924,TP
YOLO11n,Japan__Japan_001627,D20,0.3232,0.239074,0.9723,FP_duplicate
YOLO11n,Japan__Japan_001640,D20,0.362,0.195286,0.6196,TP
YOLO11n,Japan__Japan_001640,D10,0.2666,0.031621,0.1003,FP_background
YOLO11n,Japan__Japan_001652,D10,0.5578,0.018696,0.8136,TP
YOLO11n,Japan__Japan_001656,D40,0.4705,0.006666,0.4989,FP_localization
YOLO11n,Japan__Japan_001656,D20,0.4454,0.167613,0.5102,TP
YOLO11n,Japan__Japan_001656,D20,0.3034,0.262955,0.6433,FP_duplicate
YOLO11n,Japan__Japan_001656,D20,0.2753,0.239408,0.7321,FP_duplicate
YOLO11n,Japan__Japan_001664,D10,0.2761,0.015929,0.6402,TP
YOLO11n,Japan__Japan_001666,D20,0.4629,0.287484,0.7654,TP
YOLO11n,Japan__Japan_001669,D20,0.4876,0.024546,0.8101,TP
YOLO11n,Japan__Japan_001669,D20,0.3627,0.037819,0.7675,TP
YOLO11n,Japan__Japan_001677,D20,0.5258,0.153133,0.5575,TP
YOLO11n,Japan__Japan_001677,D20,0.2679,0.104015,0.8208,FP_duplicate
YOLO11n,Japan__Japan_001677,D20,0.2313,0.019864,0.7754,TP
YOLO11n,Japan__Japan_001683,D20,0.7569,0.119798,0.8458,TP
YOLO11n,Japan__Japan_001690,D10,0.4199,0.005241,0.5621,TP
YOLO11n,Japan__Japan_001690,D10,0.3277,0.027549,0.3164,FP_localization
YOLO11n,Japan__Japan_001690,D20,0.3182,0.017372,0.1301,FP_localization
YOLO11n,Japan__Japan_001690,D10,0.3084,0.071336,0.681,TP
YOLO11n,Japan__Japan_001690,D10,0.2484,0.007027,0.6258,TP
YOLO11n,Japan__Japan_001694,D10,0.3351,0.007969,0.0,FP_background
YOLO11n,Japan__Japan_001696,D10,0.4422,0.005556,0.5243,TP
YOLO11n,Japan__Japan_001696,D10,0.4048,0.019377,0.5949,TP
YOLO11n,Japan__Japan_001696,D20,0.3934,0.093436,0.6742,TP
YOLO11n,Japan__Japan_001703,D00,0.4732,0.0538,0.0,FP_background
YOLO11n,Japan__Japan_001708,D20,0.6116,0.077295,0.6633,TP
YOLO11n,Japan__Japan_001708,D20,0.5227,0.199296,0.5056,TP
YOLO11n,Japan__Japan_001708,D20,0.4105,0.079854,0.6532,FP_duplicate
YOLO11n,Japan__Japan_001708,D20,0.2925,0.050406,0.4592,FP_localization
YOLO11n,Japan__Japan_001708,D20,0.2286,0.035824,0.272,FP_localization
YOLO11n,Japan__Japan_001713,D20,0.4462,0.026698,0.7769,TP
YOLO11n,Japan__Japan_001724,D40,0.7111,0.002354,0.8779,TP
YOLO11n,Japan__Japan_001724,D40,0.4814,0.005902,0.8572,TP
YOLO11n,Japan__Japan_001724,D40,0.4218,0.004428,0.6451,FP_duplicate
YOLO11n,Japan__Japan_001724,D40,0.3806,0.003202,0.8672,TP
YOLO11n,Japan__Japan_001733,D00,0.3595,0.022591,0.8641,TP
YOLO11n,Japan__Japan_001733,D00,0.273,0.038328,0.5296,FP_duplicate
YOLO11n,Japan__Japan_001736,D20,0.3401,0.445792,0.7469,TP
YOLO11n,Japan__Japan_001736,D10,0.2495,0.009601,0.0239,FP_background
YOLO11n,Japan__Japan_001742,D20,0.3437,0.021208,0.4631,FP_background
YOLO11n,Japan__Japan_001791,D40,0.4236,0.003265,0.3024,FP_localization
YOLO11n,Japan__Japan_001802,D20,0.7791,0.207627,0.7931,TP
YOLO11n,Japan__Japan_001804,D10,0.4082,0.014477,0.8784,TP
YOLO11n,Japan__Japan_001804,D20,0.256,0.00943,0.0,FP_background
YOLO11n,Japan__Japan_001809,D20,0.5721,0.087238,0.751,TP
YOLO11n,Japan__Japan_001809,D20,0.3399,0.057737,0.497,FP_localization
YOLO11n,Japan__Japan_001817,D10,0.2904,0.088119,0.1267,FP_localization
YOLO11n,Japan__Japan_001857,D00,0.5167,0.051426,0.9511,TP
YOLO11n,Japan__Japan_001857,D10,0.4273,0.00978,0.7776,TP
YOLO11n,Japan__Japan_001868,D20,0.5122,0.211714,0.9235,TP
YOLO11n,Japan__Japan_001868,D20,0.4404,0.176709,0.7242,TP
YOLO11n,Japan__Japan_001868,D20,0.354,0.470354,0.4222,FP_localization
YOLO11n,Japan__Japan_001879,D00,0.6231,0.02907,0.7366,TP
YOLO11n,Japan__Japan_001881,D10,0.2419,0.027533,0.8195,TP
YOLO11n,Japan__Japan_001889,D00,0.3634,0.005089,0.183,FP_localization
YOLO11n,Japan__Japan_001889,D20,0.3034,0.176316,0.1577,FP_background
YOLO11n,Japan__Japan_001896,D20,0.5602,0.071805,0.6607,TP
YOLO11n,Japan__Japan_001897,D10,0.2964,0.007464,0.7462,TP
YOLO11n,Japan__Japan_001898,D20,0.4756,0.146159,0.5263,TP
YOLO11n,Japan__Japan_001898,D10,0.4008,0.008441,0.7993,TP
YOLO11n,Japan__Japan_001916,D20,0.9042,0.372481,0.8618,TP
YOLO11n,Japan__Japan_001916,D40,0.6788,0.010037,0.6896,TP
YOLO11n,Japan__Japan_001916,D40,0.3259,0.006063,0.4323,FP_localization
YOLO11n,Japan__Japan_001916,D40,0.307,0.010569,0.7536,FP_duplicate
YOLO11n,Japan__Japan_001926,D10,0.4004,0.022507,0.5434,TP
YOLO11n,Japan__Japan_001926,D10,0.3286,0.00636,0.0,FP_background
YOLO11n,Japan__Japan_001926,D00,0.2566,0.01532,0.0302,FP_background
YOLO11n,Japan__Japan_001926,D10,0.2448,0.037899,0.3918,FP_localization
YOLO11n,Japan__Japan_001926,D10,0.2388,0.014251,0.5634,FP_duplicate
YOLO11n,Japan__Japan_001926,D10,0.235,0.016735,0.7823,TP
YOLO11n,Japan__Japan_001938,D20,0.6256,0.25487,0.6194,TP
YOLO11n,Japan__Japan_001938,D20,0.5209,0.641033,0.4605,FP_localization
YOLO11n,Japan__Japan_001938,D20,0.4002,0.172276,0.7376,TP
YOLO11n,Japan__Japan_001944,D00,0.2483,0.005265,0.7144,TP
YOLO11n,Japan__Japan_001957,D00,0.5731,0.011302,0.7862,TP
YOLO11n,Japan__Japan_001969,D20,0.2853,0.12695,0.7602,TP
YOLO11n,Japan__Japan_001975,D00,0.2297,0.008602,0.0,FP_background
YOLO11n,Japan__Japan_001977,D20,0.6905,0.332005,0.4709,FP_localization
YOLO11n,Japan__Japan_001977,D20,0.5417,0.182556,0.8738,TP
YOLO11n,Japan__Japan_001977,D20,0.2759,0.137603,0.4773,FP_localization
YOLO11n,Japan__Japan_001984,D40,0.4097,0.016776,0.7319,TP
YOLO11n,Japan__Japan_001989,D20,0.4923,0.282654,0.359,FP_background
YOLO11n,Japan__Japan_001999,D00,0.244,0.021883,0.7837,TP
YOLO11n,Japan__Japan_002009,D20,0.5003,0.227957,0.5791,TP
YOLO11n,Japan__Japan_002009,D20,0.4328,0.138579,0.717,FP_duplicate
YOLO11n,Japan__Japan_002009,D20,0.4019,0.083218,0.8752,TP
YOLO11n,Japan__Japan_002042,D20,0.4545,0.093365,0.7995,TP
YOLO11n,Japan__Japan_002047,D20,0.7919,0.331283,0.6267,TP
YOLO11n,Japan__Japan_002047,D20,0.2394,0.11824,0.2525,FP_localization
YOLO11n,Japan__Japan_002055,D10,0.4977,0.01945,0.7464,TP
YOLO11n,Japan__Japan_002055,D10,0.3894,0.007365,0.1417,FP_localization
YOLO11n,Japan__Japan_002078,D00,0.4199,0.008045,0.0,FP_background
YOLO11n,Japan__Japan_002086,D00,0.7938,0.154438,0.7267,TP
YOLO11n,Japan__Japan_002086,D00,0.4253,0.006118,0.0001,FP_background
YOLO11n,Japan__Japan_002102,D20,0.644,0.111056,0.8228,FP_classification
YOLO11n,Japan__Japan_002102,D00,0.2758,0.055189,0.2394,FP_localization
YOLO11n,Japan__Japan_002103,D00,0.3942,0.003344,0.6657,TP
YOLO11n,Japan__Japan_002115,D20,0.6241,0.19021,0.4847,FP_localization
YOLO11n,Japan__Japan_002115,D20,0.3085,0.13146,0.7082,TP
YOLO11n,Japan__Japan_002121,D40,0.8083,0.03172,0.6695,TP
YOLO11n,Japan__Japan_002121,D40,0.5704,0.011253,0.62,TP
YOLO11n,Japan__Japan_002121,D40,0.3904,0.028037,0.6474,FP_duplicate
YOLO11n,Japan__Japan_002121,D20,0.3899,0.226462,0.8257,TP
YOLO11n,Japan__Japan_002121,D40,0.2742,0.017112,0.8487,FP_duplicate
YOLO11n,Japan__Japan_002146,D20,0.5856,0.483889,0.4049,FP_localization
YOLO11n,Japan__Japan_002146,D20,0.5088,0.18566,0.8253,TP
YOLO11n,Japan__Japan_002168,D20,0.7364,0.072872,0.8637,TP
YOLO11n,Japan__Japan_002168,D20,0.5262,0.146031,0.6913,TP
YOLO11n,Japan__Japan_002182,D40,0.2608,0.006574,0.105,FP_background
YOLO11n,Japan__Japan_002213,D20,0.3878,0.036819,0.7916,TP
YOLO11n,Japan__Japan_002213,D20,0.3235,0.129582,0.6979,TP
YOLO11n,Japan__Japan_002213,D10,0.273,0.008932,0.0928,FP_background
YOLO11n,Japan__Japan_002237,D20,0.6032,0.132995,0.7686,TP
